zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,latLong,variableData,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,availabilityDate,visited,timeOnZillow,rentalMarketingSubType,marketingTreatments,plid,minBeds,minBaths,minArea,lotId,badgeInfo,buildingName,buildingId,isBuilding,canSaveBuilding,unitCount,info3String,streetViewURL,streetViewMetadataURL
,,,https://photos.zillowstatic.com/fp/ef5a9c7cdf58866658c635ddb237d115-p_e.jpg,True,"/b/building/47.598793,-122.32284_ll/",FOR_RENT,Uncle Bob's Place,"$1,222+/mo",,"417 8th Ave S, Seattle, WA",,,,"{'latitude': 47.598793, 'longitude': -122.32284}",{'type': 'TIME_ON_INFO'},,,,,,,False,,False,False,True,False,,False,,,689916000,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyEnhancedPackage']",47p9agn6wvf4j,1.0,1.0,,,,Uncle Bob's Place,47.598793--122.32284,True,False,2.0,,,
,,,https://photos.zillowstatic.com/fp/e411c589f820809fa873f96a59d5e23b-p_e.jpg,True,/apartments/seattle-wa/the-willis-apartments/9P5sy6/,FOR_RENT,The Willis Apartments,"$1,845+/mo",,"1331 Terry Ave, Seattle, WA",,,,"{'latitude': 47.611782, 'longitude': -122.32934}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,8110769000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",4g0k3bffm3wdp,1.0,1.0,607.0,2087314058.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",The Willis Apartments,47.611782--122.32934,True,True,3.0,,,
,,,https://photos.zillowstatic.com/fp/bfe3db0c6243398530ebab74a349c653-p_e.jpg,True,/apartments/seattle-wa/avalon-belltown-towers/9P5xnn/,FOR_RENT,Avalon Belltown Towers,"$2,365+/mo",,"210 Wall St, Seattle, WA",,,,"{'latitude': 47.61591, 'longitude': -122.34808}",{'type': 'TIME_ON_INFO'},,,,,,,False,,False,False,True,False,,False,,,16108060000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyPayPerLease']",33fyss8cun11c,1.0,1.0,580.0,2087323255.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Avalon Belltown Towers,47.61591--122.34808,True,True,11.0,,,
,,,https://photos.zillowstatic.com/fp/346a6a4cfe8d13297979f79135fac50e-p_e.jpg,True,/apartments/seattle-wa/via-6/5XqWDb/,FOR_RENT,Via 6,"$2,291+/mo",,"2121 6th Ave, Seattle, WA",,,,"{'latitude': 47.61545, 'longitude': -122.34071}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,172731000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyPayPerLease']",4x8c015nsjnze,1.0,1.0,513.0,1002077077.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Via 6,47.61545--122.34071,True,True,31.0,,,
,,,https://photos.zillowstatic.com/fp/871c2f66ce34641309ebda20996d760a-p_e.jpg,True,/apartments/seattle-wa/emmons-on-3rd/5YDhRp/,FOR_RENT,Emmons on 3rd,"$1,645+/mo",,"2217 3rd Ave, Seattle, WA",,,,"{'latitude': 47.614075, 'longitude': -122.34432}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,1556089000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyEnhancedPackage']",4xbjmc35sktaj,1.0,1.0,707.0,1004334566.0,"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",Emmons on 3rd,47.614075--122.34432,True,True,2.0,,,
,,,https://photos.zillowstatic.com/fp/b382c403ddda9d89ac9653d2aee5bf82-p_e.jpg,True,/apartments/seattle-wa/the-ivey-on-boren/9W5Cr9/,FOR_RENT,The Ivey on Boren,"$2,529+/mo",,"2019 Boren Ave, Seattle, WA",,,,"{'latitude': 47.61796, 'longitude': -122.33501}",{'type': 'TIME_ON_INFO'},,,,,,,False,,False,False,True,False,,False,,,10400117000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyPremium']",vzsufun8t5kj,1.0,1.0,542.0,2121823340.0,"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",The Ivey on Boren,47.61796--122.33501,True,True,18.0,,,
,,,https://photos.zillowstatic.com/fp/73626f54db72ef123eb727d1004697a9-p_e.jpg,True,/apartments/seattle-wa/206-bell-apartments/5XpCYC/,FOR_RENT,206 Bell Apartments,"$1,945+/mo",,"206 Bell St, Seattle, WA",,,,"{'latitude': 47.61434, 'longitude': -122.34557}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,2339025000,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyPremium']",1abr54tvg6sny,1.0,1.0,516.0,1001921825.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",206 Bell Apartments,47.61434--122.34557,True,True,7.0,,,
,,,https://photos.zillowstatic.com/fp/25a02de22873b711f321cfce9b3da455-p_e.jpg,True,/apartments/seattle-wa/2900-on-first/5XjRZT/,FOR_RENT,2900 on First,"$2,042+/mo",,"2900 1st Ave, Seattle, WA",,,,"{'latitude': 47.617516, 'longitude': -122.35292}",{'type': 'TIME_ON_INFO'},,,,,,,False,,False,False,True,False,,False,,,2698556000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyEnhancedPackage']",1ys8e8nqp4c0,1.0,1.0,660.0,1001480104.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",2900 on First,47.617516--122.35292,True,True,6.0,,,
,,,https://photos.zillowstatic.com/fp/ca42c2f16cf68f6dcd3dd53aef8b383f-p_e.jpg,True,/apartments/seattle-wa/zig/B9mPz7/,FOR_RENT,Zig,"$1,897+/mo",,"550 Broadway, Seattle, WA",,,,"{'latitude': 47.606712, 'longitude': -122.32035}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,88386000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyPayPerLease']",1r995v5ery2bw,1.0,1.0,548.0,2304556588.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Zig,47.606712--122.32035,True,True,3.0,,,
,,,https://photos.zillowstatic.com/fp/af225f863013bcc9115e7d2c337fd53b-p_e.jpg,True,/apartments/seattle-wa/dunn-motors-apartments/9P5zTL/,FOR_RENT,Dunn Motors Apartments,"$2,195+/mo",,"1430 Summit Ave, Seattle, WA",,,,"{'latitude': 47.61382, 'longitude': -122.325356}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,362031000,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyEnhancedPackage']",42rksxcwd1044,1.0,1.0,511.0,2087327300.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Dunn Motors Apartments,47.61382--122.325356,True,True,4.0,,,
,,,https://photos.zillowstatic.com/fp/16a2e4db59167ff549494aedf8f85fd3-p_e.jpg,True,/apartments/seattle-wa/packard-building/5XkGrn/,FOR_RENT,Packard Building,"$2,253+/mo",,"1530 12th Ave, Seattle, WA",,,,"{'latitude': 47.615044, 'longitude': -122.31642}",{'type': 'TIME_ON_INFO'},,,,,,,False,,False,False,True,False,,False,,,908565000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyEnhancedPackage']",pc6gb08361ve,1.0,1.0,771.0,1001576796.0,"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",Packard Building,47.615044--122.31642,True,True,2.0,,,
2081388497,ForRent,For Rent,https://photos.zillowstatic.com/fp/037e88bb3b0b836bb8c3c1ce70afc41d-p_e.jpg,True,/apartments/seattle-wa/terrace-apartments/5bJYYW/,FOR_RENT,Apartment for rent,"$1,795/mo",$1.8K,"312 11th Ave APT 202, Seattle, WA 98122",1.0,1.0,580.0,"{'latitude': 47.60482, 'longitude': -122.317726}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}","{'homeInfo': {'zpid': 2081388497, 'streetAddress': '312 11th Ave APT 202', 'zipcode': '98122', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.60482, 'longitude': -122.317726, 'price': 1795.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 580.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2239, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1795.0, 'timeOnZillow': 10447593000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 202', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,False,True,False,,False,,False,10447593000,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",,,,,,,,,,,,,,
,,,https://photos.zillowstatic.com/fp/7d284bf6d1c624675c165ad09601616b-p_e.jpg,True,/apartments/seattle-wa/beam/ChJcVM/,FOR_RENT,BEAM,"$1,475+/mo",,"1029 S Jackson St, Seattle, WA",,,,"{'latitude': 47.598907, 'longitude': -122.31819}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,4426687000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyPinnaclePackage']",10ez957812rww,1.0,1.0,481.0,2740000784.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",BEAM,47.598907--122.31819,True,True,30.0,,,
,,,https://photos.zillowstatic.com/fp/926c5fd2c8bc70cdfe7de2621b75a4ef-p_e.jpg,True,/apartments/seattle-wa/met-tower/5Xj5RR/,FOR_RENT,Met Tower,"$2,995+/mo",,"1942 Westlake Ave, Seattle, WA",,,,"{'latitude': 47.61458, 'longitude': -122.33719}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,808354000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily']",34ze11rrsgste,1.0,1.0,751.0,1001436541.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Met Tower,47.61458--122.33719,True,True,21.0,,,
,,,https://photos.zillowstatic.com/fp/f642b257ac6ccd5ffbd2aa684313f2fa-p_e.jpg,True,/apartments/seattle-wa/cyrene-apartments/ChcJLC/,FOR_RENT,Cyrene Apartments,"$2,214+/mo",,"50 University St, Seattle, WA",,,,"{'latitude': 47.606342, 'longitude': -122.339294}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,3831536000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily']",23wanmw8myfch,1.0,1.0,501.0,2741844352.0,"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",Cyrene Apartments,47.606342--122.339294,True,True,13.0,,,
,,,https://photos.zillowstatic.com/fp/d6a0df20016ca4ee72b4a3cf59d323c4-p_e.jpg,True,/apartments/seattle-wa/capitol-steps-apartments-and-furnished-suites/5XjRLp/,FOR_RENT,Capitol Steps Apartments & Furnished Suites,"$1,695+/mo",,"1633 Bellevue Ave, Seattle, WA",,,,"{'latitude': 47.61617, 'longitude': -122.32728}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,1390982000,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyEnhancedPackage']",3ca7p8j5y3tw6,1.0,1.0,528.0,1001479532.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Capitol Steps Apartments & Furnished Suites,47.61617--122.32728,True,True,3.0,,,
2055609999,ForRent,For Rent,https://photos.zillowstatic.com/fp/cfbdd04eddeaa70b28aa3b5adb43d320-p_e.jpg,True,/apartments/seattle-wa/pride-place/CXnRRb/,FOR_RENT,Apartment for rent,"$1,365/mo",$1.4K,"1521 Broadway #317, Seattle, WA 98122",1.0,1.0,502.0,"{'latitude': 47.614746, 'longitude': -122.321014}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}","{'homeInfo': {'zpid': 2055609999, 'streetAddress': '1521 Broadway #317', 'zipcode': '98122', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.614746, 'longitude': -122.321014, 'price': 1365.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 502.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1365.0, 'timeOnZillow': 3357302000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 317', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,False,True,False,,False,,False,3357302000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyPremium']",,,,,,,,,,,,,,
,,,https://photos.zillowstatic.com/fp/c1ad281b1d8747175bef1c34929cdddc-p_e.jpg,True,/apartments/seattle-wa/saxton/BMQTV2/,FOR_RENT,Saxton,"$1,945+/mo",,"520 Terry Ave, Seattle, WA",,,,"{'latitude': 47.60578, 'longitude': -122.323166}",{'type': 'TIME_ON_INFO'},,,,,,,False,,False,False,True,False,,False,,,1427046000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyEnhancedPackage']",11hvqgnn3xtqm,1.0,1.0,592.0,2360212988.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Saxton,47.60578--122.323166,True,True,13.0,,,
,,,https://photos.zillowstatic.com/fp/605cb0f0a36ba8f7c22367af7db8d341-p_e.jpg,True,/apartments/seattle-wa/ren/9P5xbn/,FOR_RENT,REN,"$2,706+/mo",,"2014 Fairview Ave, Seattle, WA",,,,"{'latitude': 47.61821, 'longitude': -122.33385}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,118085000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyPayPerLease']",3pf5vk9a04f16,1.0,1.0,509.0,2087322814.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",REN,47.61821--122.33385,True,True,26.0,,,
,,,https://photos.zillowstatic.com/fp/3eed1600cdbf6574bb200d8471c9e5ef-p_e.jpg,True,/apartments/seattle-wa/griffis-belltown/5XkGXd/,FOR_RENT,Griffis Belltown,"$1,990+/mo",,"2400 Elliott Ave, Seattle, WA",,,,"{'latitude': 47.61322, 'longitude': -122.34984}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,7258648000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyEnhancedPackage']",p37jfx99vjga,1.0,1.0,508.0,1001576054.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Griffis Belltown,47.61322--122.34984,True,True,15.0,,,
,,,https://photos.zillowstatic.com/fp/5ceecbfdad9a7d806ca60a755302cdc7-p_e.jpg,True,/apartments/seattle-wa/sentral-first-hill/CgKzK8/,FOR_RENT,Sentral First Hill,"$1,815+/mo",,"1001 Minor Ave, Seattle, WA",,,,"{'latitude': 47.60984, 'longitude': -122.32441}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,3399385000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyPremiumPlusPackage']",u5hc2ujufdh5,1.0,1.0,503.0,2734396398.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Sentral First Hill,47.60984--122.32441,True,True,12.0,,,
,,,https://photos.zillowstatic.com/fp/8bfc497c73b3216691b1cf4d5cc79204-p_e.jpg,True,/apartments/seattle-wa/viktoria/5XjRMP/,FOR_RENT,Viktoria,"$2,140+/mo",,"1915 2nd Ave, Seattle, WA",,,,"{'latitude': 47.61107, 'longitude': -122.34113}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,1467276000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyPayPerLease']",wprdrk6vuedw,1.0,1.0,588.0,1001479561.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Viktoria,47.61107--122.34113,True,True,8.0,,,
,,,https://photos.zillowstatic.com/fp/fa9861eb921417ae44e242574e7ae95d-p_e.jpg,True,/apartments/seattle-wa/tower-12/CgKKmQ/,FOR_RENT,Tower 12,"$2,959+/mo",,"2015 2nd Ave, Seattle, WA",,,,"{'latitude': 47.61181, 'longitude': -122.34219}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,106094000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily']",4d7350sgvjj91,1.0,1.0,697.0,2734318257.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Tower 12,47.61181--122.34219,True,True,13.0,,,
,,,https://photos.zillowstatic.com/fp/44f262c11ad53d481fba42a9f538a37d-p_e.jpg,True,/apartments/seattle-wa/the-victor/CBFtGw/,FOR_RENT,The Victor,"$2,172+/mo",,"1100 Boylston Ave, Seattle, WA",,,,"{'latitude': 47.611538, 'longitude': -122.3224}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,12820397000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyPayPerLease']",4u3fwbjw040sm,1.0,1.0,551.0,2589793664.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",The Victor,47.611538--122.3224,True,True,79.0,,,
,,,https://photos.zillowstatic.com/fp/3aa864a40da728b568c00946dd611a54-p_e.jpg,True,/apartments/seattle-wa/the-larkspur/9P62F9/,FOR_RENT,The Larkspur,"$1,625+/mo",,"1727 Summit Ave, Seattle, WA",,,,"{'latitude': 47.617325, 'longitude': -122.32595}",{'type': 'TIME_ON_INFO'},,,,,,,False,,False,False,True,False,,False,,,4308706000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyPremium']",40ts6sdt5wz43,1.0,1.0,642.0,2087329104.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",The Larkspur,47.617325--122.32595,True,True,5.0,,,
2084610310,ForRent,For Rent,https://photos.zillowstatic.com/fp/3b4e86cf477a12a0bf270e8dcf16a5f6-p_e.jpg,True,/apartments/seattle-wa/the-summit-arms-apartments/5XkPZS/,FOR_RENT,Apartment for rent,"$1,395/mo",$1.4K,"1512 Summit Ave APT 304, Seattle, WA 98122",1.0,1.0,585.0,"{'latitude': 47.61454, 'longitude': -122.325226}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}","{'homeInfo': {'zpid': 2084610310, 'streetAddress': '1512 Summit Ave APT 304', 'zipcode': '98122', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.61454, 'longitude': -122.325226, 'price': 1395.0, 'datePriceChanged': 1731052800000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 585.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1751, 'listing_sub_type': {}, 'priceReduction': '$100 (Nov 8)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1395.0, 'priceChange': -100, 'timeOnZillow': 9943730000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 304', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,False,True,False,,False,2025-02-01 00:00:00,False,9943730000,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",,,,,,,,,,,,,,
,,,https://photos.zillowstatic.com/fp/0b9f658ead5262c66e95512502fc712a-p_e.jpg,True,/apartments/seattle-wa/the-cobb/5Xjx5C/,FOR_RENT,The Cobb,"$2,695+/mo",,"1301 4th Ave, Seattle, WA",,,,"{'latitude': 47.60829, 'longitude': -122.33518}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,1395313000,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily']",5gmvtdm0wm16d,1.0,1.0,660.0,1001538890.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",The Cobb,47.60829--122.33518,True,True,2.0,,,
,,,https://photos.zillowstatic.com/fp/d9de0590bf5975f5283ec766f1d4c2db-p_e.jpg,True,/apartments/seattle-wa/aspira/5XjTZn/,FOR_RENT,Aspira,"$2,233+/mo",,"1823 Terry Ave, Seattle, WA",,,,"{'latitude': 47.615864, 'longitude': -122.333435}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,687635000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyPayPerLease']",1b1h748ecfauh,1.0,1.0,613.0,1001484921.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Aspira,47.615864--122.333435,True,True,11.0,,,
,,,https://photos.zillowstatic.com/fp/3619e4bc0ab716b1975c33ec26874358-p_e.jpg,True,/apartments/seattle-wa/dimension/5YyGG9/,FOR_RENT,Dimension,"$1,927+/mo",,"225 Cedar St, Seattle, WA",,,,"{'latitude': 47.61676, 'longitude': -122.34888}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,1295711000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyEnhancedPackage']",1yct50j9v8g02,1.0,1.0,512.0,1008634284.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Dimension,47.61676--122.34888,True,True,21.0,,,
,,,https://photos.zillowstatic.com/fp/536d9da5efe20341e4d05394eda7455e-p_e.jpg,True,/apartments/seattle-wa/mckenzie/B6n8HF/,FOR_RENT,McKenzie,"$3,072+/mo",,"2202 8th Ave, Seattle, WA",,,,"{'latitude': 47.617683, 'longitude': -122.33931}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,,,True,,False,False,True,False,,False,,,151107000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyPayPerLease']",3gvsj2d577wuj,1.0,1.0,574.0,2287346912.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",McKenzie,47.617683--122.33931,True,True,14.0,,,
,,,https://photos.zillowstatic.com/fp/ad05814aefdfc972f10e8cd67d4aca93-p_e.jpg,True,/apartments/seattle-wa/elliott-pointe/5XjKP4/,FOR_RENT,Elliott Pointe,"$1,895+/mo",,"2226 Elliott Ave, Seattle, WA",,,,"{'latitude': 47.611843, 'longitude': -122.34709}",{'type': 'TIME_ON_INFO'},,,,,,,False,,False,False,True,False,,False,,,13578807000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",8udd1xpnpned,1.0,1.0,640.0,1001465236.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Elliott Pointe,47.611843--122.34709,True,True,3.0,,,
,,,https://photos.zillowstatic.com/fp/2a1354e1d13d6029b484107e878ea283-p_e.jpg,True,/apartments/seattle-wa/marlborough-house/5XjLTx/,FOR_RENT,Marlborough House,"$1,995+/mo",,"1220 Boren Ave, Seattle, WA",,,,"{'latitude': 47.611423, 'longitude': -122.32651}",{'type': 'TIME_ON_INFO'},,,,,,,False,,False,False,True,False,,False,,,684063000,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",330ef5js9v0gw,1.0,1.0,532.0,1001467877.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Marlborough House,47.611423--122.32651,True,True,3.0,,,
,,,https://photos.zillowstatic.com/fp/eb57905ee9af87cba3306d07757001a1-p_e.jpg,True,/apartments/seattle-wa/pike-motorworks/CgLX36/,FOR_RENT,Pike Motorworks,"$2,026+/mo",,"715 E Pine St, Seattle, WA",,,,"{'latitude': 47.614883, 'longitude': -122.322716}",{'type': 'TIME_ON_INFO'},,,,,,,False,,False,False,True,False,,False,,,1921767000,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyPayPerLease']",5bbtwn3mewcyd,1.0,1.0,594.0,2734460537.0,"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Pike Motorworks,47.614883--122.322716,True,True,16.0,,,
